aid,likeNum,commentsLen,reposts_count,region,content,contentLen,create_at,type,detailUrl,authorAvatar,authorName,authorDetail,isVip
5105696468897132,152,45,19,北京,"俄称没有拦截榛树导弹的技术，美欧火速反驳，其实中方也有！

俄军在对乌克兰成功发射了名为“榛树”的高超音速弹道导弹后，普京说:“目前世界上没有办法对抗这种导弹，也没有办法拦截它。”但是CNN火速转载了奥斯陆核项目(Oslo Nuclear Project)的博士研究员法比安·霍夫曼(Fabian Hofmann)的意见，他 ​",718,2024-11-28,俄乌局势,https://weibo.com/5105696468897132/P2obQBky8,"https://tva3.sinaimg.cn/crop.72.13.195.195.180/60cf4323jw8eplmh6kdggj209s064mx4.jpg?KID=imgbed,tva&Expires=1733035634&ssig=Ue03o6xgTX",战刀007,https://weibo.com/u/1624195875,1
5105810081056180,70,2,3,广东,反对派联军宣布他们消灭了一支 FPV 无人机小队，其中有几名俄罗斯人在阿勒颇西部被杀/被俘。------米三帝这下心塞了！！！[哈哈][哈哈][哈哈]#中东局势##中东乱局##俄乌局势新进展##叙利亚内战# ​,180,2024-11-28,俄乌局势,https://weibo.com/5105810081056180/P2r964qLa,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/005IsNEtly8h75ti2g0t5j30u00u1dm0.jpg?KID=imgbed,tva&Expires=1733035634&ssig=Mxv0JxbF90",wanshi童鞋2,https://weibo.com/u/5237686993,0
5104464459989049,53,20,11,广东,"普京:“只要是参战人员，一律免除10万美元债务”！
​俄罗斯公布了很好的消息，普京签署新法律，凡是俄罗斯公民，自本年度12月1日起报名参战，只要作战时间够一年就可免除自身债务10万美元！
​普京这个举措很厉害，那些一身债务的俄罗斯公民，肯定会踊跃报名对乌克兰作战，只要在战场存活够一年就可以 ​",310,2024-11-25,俄乌局势,https://weibo.com/5104464459989049/P1S8JFUBH,"https://tvax3.sinaimg.cn/crop.0.0.1002.1002.180/006Rj9Svly8gjrnfxv9eoj30ru0ruwg2.jpg?KID=imgbed,tva&Expires=1733035634&ssig=XlvxpcNMv9",一纸琉涟,https://weibo.com/u/6284509007,1
5104639204918433,103,55,15,广东,"乌克兰再次向俄罗斯发射10枚美制导弹。坦率说，乌克兰这次真是玩大了！ 
就在俄罗斯发出核警告的48小时内，乌克兰竟然胆大包天地向俄罗斯发射了10枚美制陆军战术导弹！这不是在打俄罗斯的脸，而是在挑战一个核大国的底线。
俄军在库尔斯克方向一口气就拦截了2枚导弹和27架无人机，这场面够震撼的。然而 ​",1717,2024-11-25,俄乌局势,https://weibo.com/5104639204918433/P1WGAkDvz,"https://tvax3.sinaimg.cn/crop.0.0.577.577.180/007W0ooPly8hm8619ltcfj30g10g13z7.jpg?KID=imgbed,tva&Expires=1733035634&ssig=2pPALGFpl1",墨坛,https://weibo.com/u/7270051107,0
5104263023821062,60,10,2,安徽,黄鹅在俄军后勤削土豆。#烽火问鼎计划##关注俄乌局势最新进展##乌克兰[超话]# ​,72,2024-11-24,俄乌局势,https://weibo.com/5104263023821062/P1MTQg222,"https://tvax2.sinaimg.cn/crop.0.0.996.996.180/006XulRely8gnn5xlzjo4j30ro0romz7.jpg?KID=imgbed,tva&Expires=1733035636&ssig=VR3eiI7hKZ",大圣军武,https://weibo.com/u/6375834680,0
5106530347125508,657,61,36,陕西,"不久之前，俄罗斯/叙利亚空军轰炸了在阿勒颇市巴西尔环路口聚集打卡的HTS部队，数十名恐怖分子被当场炸成碎片。这帮人也是心大，打卡了一整天也不觉得会挨炸。🔞

目前我掌握的情况是，今天军事通讯恢复后，在阿勒颇的叙利亚军队得以报告恐怖分子的准确位置，因此开始有针对性空袭。

#叙利亚局势# ​",278,2024-11-30,俄乌局势,https://weibo.com/5106530347125508/P2JSOtTFy,"https://tvax2.sinaimg.cn/crop.0.0.996.996.180/0084Nct6ly8gjqyjz43tlj30ro0rotbm.jpg?KID=imgbed,tva&Expires=1733035636&ssig=eIIuornMuM",沙姆雄狮_EL,https://weibo.com/u/7399894004,0
5106413069926712,11,12,7,福建,"北约疯了吧？这是不见核弹不死心啊，俄罗斯说了，导弹来自哪个国家，核弹就瞄准哪个国家！

​据称，北约紧急召开会议讨论向乌克兰提供远程导弹援助，最终投票通过了将援助射程介于1000公里至5500公里的导弹系统。

​提供1000-5500公里的导弹，逼着俄罗斯玩命啊？这不是要把俄罗斯往死角上逼吗？俄怎 ​",353,2024-11-30,俄乌局势,https://weibo.com/5106413069926712/P2GPEFEog,"https://tvax3.sinaimg.cn/crop.0.0.260.260.180/008saguxly8h01dbf09v4j307m078a9x.jpg?KID=imgbed,tva&Expires=1733035636&ssig=jZKHSO0RTm",思想沸点,https://weibo.com/u/7745246741,0
5104974051148274,424,173,34,澳大利亚,"蔡英文居然在西方的在论坛上说，台湾不急，西方国家可以先把钱、武器、服务用于支援乌克兰，台湾还有时间。
她说：“他们应该竭尽所能帮助乌克兰人。我们（台湾）还有时间。”
蔡英文表示，美国对乌克兰的支持将有助于遏阻大陆发起发动攻击。
她说：“乌克兰的胜利将成为全球对未来XX行为最有效的吓阻 ​",377,2024-11-26,俄乌局势,https://weibo.com/5104974051148274/P25oF4OIy,"https://tvax4.sinaimg.cn/crop.0.0.450.450.180/774cf065ly1fxfz76qusxj20ci0ci0tr.jpg?KID=imgbed,tva&Expires=1733035636&ssig=Z1OhfYfVUL",空警世界,https://weibo.com/u/2001530981,0
5106432439487867,58,5,4,贵州,"#叙利亚局势# 
俄Tg某频道的群内发言：
乌克兰在叙利亚的踪迹：Ajnad al-Qawkaz（附：简称“AK”，车臣恐怖分子武装组织，目前依附于HTS）武装分子公布了来自萨拉基布和阿勒颇的新照片。

“AK”恐怖分子使用的武器非常罕见：M16A4 步枪、缴获（战利品）的俄罗斯 AK-104 卡宾枪、AK-103-2 突击步枪（来 ​",1463,2024-11-30,俄乌局势,https://weibo.com/5106432439487867/P2HkTDOe7,"https://tvax2.sinaimg.cn/crop.0.0.168.168.180/615dce90ly8g9ku0qx76uj208c04ot8t.jpg?KID=imgbed,tva&Expires=1733035636&ssig=IyJAhSmj2R",地球镜头A,https://weibo.com/u/1633537680,1
5106105576852548,1270,15,40,湖北,"#中美之争会是什么样的结局#  
活在时代大潮中的人，永远不知道自己正在经历什么样的大事，正如1914年塞尔维亚青年普林西普不清楚自己一发子弹改变了世界局势，也正如1979年南下的中国农民，不清楚自己的决定将会彻底改变命运。

预测历史本就是一件十分困难的事情，但总有一些蛛丝马迹会让我们窥见这 ​",7150,2024-11-29,俄乌局势,https://weibo.com/5106105576852548/P2yPHsKEY,"https://tvax4.sinaimg.cn/crop.0.0.996.996.180/008pxAfFgy8guv0yt7xuwj60ro0rogog02.jpg?KID=imgbed,tva&Expires=1733035636&ssig=9noS%2F2zA2B",枫冷慕诗,https://weibo.com/u/7706475235,1
5105306851869386,156,45,21,广东,"你看，其实炸了北溪管道对西方、尤其是美国来说，完全是个大失误。他们本来是想切断俄罗斯和欧洲的能源联系，结果现在倒好，逼着俄罗斯只能把天然气往东方卖了。

以前，西方还想管着俄罗斯能源能卖给谁，现在倒好，自己砸了自己的盘子，让俄罗斯顺理成章地跟东方做起了更多生意，还赚了不少钱。

现在 ​",546,2024-11-27,俄乌局势,https://weibo.com/5105306851869386/P2e3r7Qjo,"https://tvax3.sinaimg.cn/crop.0.0.1002.1002.180/006Rj9Svly8gjrnfxv9eoj30ru0ruwg2.jpg?KID=imgbed,tva&Expires=1733035636&ssig=FiN8gLvxi2",一纸琉涟,https://weibo.com/u/6284509007,1
5105994273129304,411,63,32,陕西,"在昨天的战斗中，恐怖组织HTS及其仆从武装同样遭受了严重损失，有大量私人讣告通过被杀恐怖分子的亲朋被发布，伊德利卜多地的医院都表示人满为患。

俄罗斯驻叙利亚和解中心副主任奥列格·伊格纳修克昨天称打死了至少400名武装分子。叙利亚方面统计的讣告显示有超过250名叙利亚籍的伊德利卜武装分子被杀 ​",398,2024-11-29,俄乌局势,https://weibo.com/5105994273129304/P2vWbd84E,"https://tvax2.sinaimg.cn/crop.0.0.996.996.180/0084Nct6ly8gjqyjz43tlj30ro0rotbm.jpg?KID=imgbed,tva&Expires=1733035636&ssig=eIIuornMuM",沙姆雄狮_EL,https://weibo.com/u/7399894004,0
5106555023004779,23,13,6,四川,"泽连斯基接受天空电视台采访，表示可能接受停战
1、乌克兰加入北约
2、俄罗斯保留现状（即乌东四州占领地）
3、乌克兰未来通过外交手段拿回剩余领土
呵呵，乌克兰加入北约等于俄2年多时间白打了，当初开战的导火索不就是乌克兰闹着要加入北约，第二和三条则是现在休战，不日等加入北约了再谈，谈不拢就 ​",303,2024-11-30,俄乌局势,https://weibo.com/5106555023004779/P2KwCcBGb,"https://tva3.sinaimg.cn/crop.0.13.113.113.180/c37c67cbgw1egw65gf2kgj203c045746.jpg?KID=imgbed,tva&Expires=1733035636&ssig=aHHK1rOZ5n",斯图卡98,https://weibo.com/u/3279710155,1
5105619166036606,77,6,2,江西,叙利亚武装击落了一架俄罗斯Su-24轰炸机。 http://t.cn/A6mGb9oK ​,60,2024-11-28,俄乌局势,https://weibo.com/5105619166036606/P2mbapkoC,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/005U5nODly8hbfp7uj86oj30u00u07bj.jpg?KID=imgbed,tva&Expires=1733035636&ssig=r8mZZcQ0pN",我们在岸上看,https://weibo.com/u/5409422167,1
5106714511150888,24,4,0,江苏,#俄军空袭叙利亚阿勒颇#叙利亚反叛军“攻势惊人”攻占阿勒颇首府，阿勒颇机场、警察总部、军队医院均被反叛军控制，俄罗斯人已经在空袭阿勒颇！#叙利亚局势# http://t.cn/A6mVrZ9l ​,167,2024-12-01,俄乌局势,https://weibo.com/5106714511150888/P2OFR4PoI,"https://tvax4.sinaimg.cn/crop.0.0.996.996.180/006Lx3rDly8h0exv6ypb4j30ro0rowg1.jpg?KID=imgbed,tva&Expires=1733035636&ssig=Elcu7b5XCZ",续写蓝精灵的故事,https://weibo.com/u/6199162853,1
5106505243961035,200,22,11,乌克兰,"#乌克兰UA[超话]#  
2024年11月28日俄罗斯直接向乌克兰全国发射了大量的导弹，乌克兰拦截了79枚，但是不同城市仍然遭受到了导弹的破坏，赫尔松直接停电了2天，今天早上才来电。
#俄乌局势新进展#  http://t.cn/A6mceeoU ​",222,2024-11-30,俄乌局势,https://weibo.com/5106505243961035/P2JekgCrF,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/008dcC0nly8h5aykncoimj30u00u0djp.jpg?KID=imgbed,tva&Expires=1733035636&ssig=HW4XE%2B2L5n",柯义就叫柯义,https://weibo.com/u/7524161055,1
5105634704359582,149,21,48,未知,"#俄称若美在日部署中导俄将回应#俄罗斯外交部发言人扎哈罗娃11月27日在例行记者会上表示，如果美国在日本境内部署中程导弹，俄方将被迫采取巩固国防能力的措施，相关回应措施在俄罗斯的更新版核威慑国家基本政策中已经说明。#俄警告美勿在日本部署中导#
据日本共同社近日报道，美军计划在所谓“台湾有 ​",742,2024-11-28,俄乌局势,https://weibo.com/5105634704359582/P2mAeii7Q,"https://tvax3.sinaimg.cn/crop.0.0.600.600.180/51c2815dly8h8vgcrzvr1j20go0gomz6.jpg?KID=imgbed,tva&Expires=1733035636&ssig=%2FqqDZecIfj",CCTV国际时讯,https://weibo.com/u/1371701597,0
5104672828033761,150,22,9,陕西,"俄军缴获的一辆豹2A4坦克，动力没问题。看了指挥官的视频，这辆坦克貌似落到他手里了。

#俄乌局势# http://t.cn/A6m2mbmF ​",114,2024-11-25,俄乌局势,https://weibo.com/5104672828033761/P1XyOxHWN,"https://tvax2.sinaimg.cn/crop.0.0.996.996.180/0084Nct6ly8gjqyjz43tlj30ro0rotbm.jpg?KID=imgbed,tva&Expires=1733035636&ssig=eIIuornMuM",沙姆雄狮_EL,https://weibo.com/u/7399894004,0
5105000412090392,157,85,16,福建,"美式导弹开始轰炸俄罗斯军用机场！俄罗斯吓不住乌克兰了。
乌克兰用美国援助的ATACMS导弹轰炸了库尔斯克州的军用机场，加大了对俄罗斯境内目标的导弹袭击，并取得了不错的战果。
此前，乌克兰刚刚用导弹摧毁了俄罗斯一套S-400防空系统以及库尔斯克州的一个军火库。
乌克兰现在已经跟俄罗斯打的有来有回 ​",312,2024-11-26,俄乌局势,https://weibo.com/5105000412090392/P265b8LO0,"https://tvax3.sinaimg.cn/crop.0.0.260.260.180/008saguxly8h01dbf09v4j307m078a9x.jpg?KID=imgbed,tva&Expires=1733035636&ssig=jZKHSO0RTm",思想沸点,https://weibo.com/u/7745246741,0
5106105674632053,23,6,38,北京,#照片中的历史[超话]# 1980年11月26日，喀山发生了一起颇为不寻常的空难——苏联海军航空兵的一架卡-27反潜直升机在起义广场中央红绿灯处的一辆有轨电车旁硬着陆……奇迹般地没有人员伤亡。为了将三架 卡-27 直升机从工厂转运到北莫尔斯克。直升机必须依靠自己的力量到达最终目的地。第一个转运着陆点 ​,2094,2024-11-29,俄乌局势,https://weibo.com/5106105674632053/P2yPRjr0x,"https://tva2.sinaimg.cn/crop.0.0.750.750.180/8bfcdacbjw8esljgq7d5hj20ku0kv41r.jpg?KID=imgbed,tva&Expires=1733035636&ssig=Ij204M7SJO",Weapon-肖宁,https://weibo.com/u/2348604107,1
5104871915916694,80,17,12,北京,#毽客视线#穷兵犊武，末路狂飙。据悉，鹅螺丝总统11月23日签署一项前所未有的法律，允许报名参加乌克兰战争的公民免除近10万美元的债务，作为招募合同兵的新措施。合同兵的最低服役期限为一年。鹅螺丝参战军人总计约有70万，这意味着政府将一下子拿出700亿美元的巨额资金。在鹅财政严重入不敷出的情况 ​,536,2024-11-26,俄乌局势,https://weibo.com/5104871915916694/P22JVoPcy,"https://tva3.sinaimg.cn/crop.0.0.540.540.180/47ae055ajw8eme50oydslj20f00f0mxq.jpg?KID=imgbed,tva&Expires=1733035636&ssig=RI%2FJHOy73k",毽客逆风飞扬,https://weibo.com/u/1202586970,1
5105588600045761,406,19,18,贵州,"在普京昨天访问哈萨克斯坦阿斯塔纳期间，黑客入侵了 LED 屏幕，将俄罗斯三色国旗改换成乌克兰国旗。
#俄罗斯##哈萨克斯坦# http://t.cn/A6mGZURn ​",135,2024-11-28,俄乌局势,https://weibo.com/5105588600045761/P2lnS0bU5,"https://tvax3.sinaimg.cn/crop.0.0.508.508.180/008C7tN6ly8hl2nsdbajtj30e40e40sn.jpg?KID=imgbed,tva&Expires=1733035636&ssig=vyZSjiz8yZ",牂牁萨满,https://weibo.com/u/7892346240,0
5104945039413927,562,109,35,未知,#挪威医生强奸87人或被判21年监禁#【挪威史上最大规模性虐待丑闻！妇科医生20年强奸87名患者，偷录6000小时检查视频】一名挪威前妇科医生目前正在接受审判，他被指控在其诊所及患者家中对87名女性实施强奸，并在长达20年的时间里录制了这些行为的视频。这起案件被媒体称为挪威历史上最大规模的性虐待丑 ​,682,2024-11-26,深度,https://weibo.com/5104945039413927/P24DRDuZx,"https://tvax2.sinaimg.cn/crop.0.0.676.676.180/001qXXGoly8h8vgkqi6cjj60j60ist9c02.jpg?KID=imgbed,tva&Expires=1733035640&ssig=WBWXIYXgkM",新闻晨报,https://weibo.com/u/1314608344,0
5106102759064249,343,48,14,未知,#实地探访被学生质问不修宿舍中学#【学生吐槽“有钱修草堂没钱建宿舍”调查：涉事学生已返校复课，学校称将更好倾听学生意见】#质问不修宿舍学生已返校复课# #被质问学校称将更好倾听学生意见# 日前，一段中学生在学校科技节活动现场质问学校“有钱请无人机表演，有钱修‘安娜草堂’，没钱给学生修宿舍 ​,895,2024-11-29,深度,https://weibo.com/5106102759064249/P2yL9C21z,"https://tvax1.sinaimg.cn/crop.0.0.512.512.180/006FcX4dly8h8vgewp7wsj30e80e8mxd.jpg?KID=imgbed,tva&Expires=1733035640&ssig=Yta2CW1tmM",红星新闻,https://weibo.com/u/6105713761,0
5105964775115493,1321,493,444,未知,【#让中华文化更好成为顶流#】不久前，短视频创作者李子柒重新发布作品，作品中丰富的中华文化元素、中式审美吸引大批海外粉丝。舞蹈诗剧《只此青绿》开启全球巡演以来，广受好评。中华民族五千多年文明史的厚重家底，是我们增强中华文明传播力影响力的底气所在。深刻把握中华文明的连续性、创新性、统 ​,383,2024-11-29,深度,https://weibo.com/5105964775115493/P2vaBlsLX,"https://tvax4.sinaimg.cn/crop.0.0.1018.1018.180/0033ImPzly8h8vgemh8kxj60sa0sadgw02.jpg?KID=imgbed,tva&Expires=1733035640&ssig=asa5gjoZiQ",人民日报,https://weibo.com/u/2803301701,0
5106520960274732,1,0,1,未知,"【赖清德终得“过境”美国，背后有门道】台湾地区领导人赖清德计划于11月30日至12月6日展开所谓“繁荣南岛智慧永续”之旅，窜访帕劳、图瓦卢、马绍尔群岛三国。这是赖清德上任后首次访问所谓“友邦”。

《路透社》曾引述消息称，有关赖清德是否“过境”美国的具体细节可能要到他出发前一天左右才会公 ​",640,2024-11-30,深度,https://weibo.com/5106520960274732/P2JDG19ta,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/006N4ALSly8gdi6ut01v6j30u00u00tw.jpg?KID=imgbed,tva&Expires=1733035640&ssig=ve4yRJh1GF",直新闻,https://weibo.com/u/6221932120,0
5106248135737517,2,0,0,海南,"#特朗普拒绝签署两项过渡协议#【拒绝720万美元“诱惑”！特朗普开始权力交接 但不愿签署过渡协议】

财联社11月29日讯，美国候任总统特朗普团队已经正式开始与拜登政府的交接，但其拒绝签署两项过渡协议，

一项是与美国总务管理局签署的后勤支持文件，

另一项是与司法部签署的安全审查协议。

放弃与 ​",485,2024-11-30,深度,https://weibo.com/5106248135737517/P2CxDo4AB,"https://tva1.sinaimg.cn/crop.0.0.180.180.180/61c7e305jw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1733035640&ssig=sUQ1BXZDWf",桂哥猎手VIP777,https://weibo.com/u/1640489733,1
5106345475047974,2,0,0,江苏,在未来，越来越多的移民和少数族裔可能会面临类似的选择，在国家利益和个人认同之间，他们会做出什么样的决断？这不仅仅是一个关于忠诚的问题，更是关于文化认同、国际关系与人类社会理性选择的深刻思考。而对于中国来说，如何吸引这些移民的归属感与忠诚，将是我们未来全球战略中不可忽视的一部分。  ​,299,2024-11-30,深度,https://weibo.com/5106345475047974/P2F4DlbcW,"https://tvax3.sinaimg.cn/crop.0.0.512.512.180/62b0b069ly8hgpeel9kg3j20e80e80t5.jpg?KID=imgbed,tva&Expires=1733035640&ssig=uX%2FxQSWuzw",陆弃,https://weibo.com/u/1655746665,1
5105345033142445,8,6,4,未知,【记者探访操盘机构：#黑丝美女正在被批量炮制#】#记者探访吴柳芳操盘机构# 体操冠军吴柳芳“擦边风波”后，记者关注到，与其同家MCN机构的女主播，依旧在用涉及“擦边”的短视频引流，该公司对于“优秀女孩“的招募，也还在持续。记者采访过程中，该公司一名“操盘手”直言：“只招女主播，风格多样， ​,655,2024-11-27,深度,https://weibo.com/5105345033142445/P2f31dbuB,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/001R630nly1h8vgflxzq4j60u00u0t9p02.jpg?KID=imgbed,tva&Expires=1733035640&ssig=CI%2FxOP1t1d",钱江晚报,https://weibo.com/u/1700720163,0
5105263982152831,81,13,17,未知,"【#emo的年轻人抛弃网易云音乐#】#年轻人为什么批量逃离网易云#11月25日，网易云音乐又向QQ音乐“宣战”了。在长达数百字的控诉中，网易云宣称自己的音乐播放器DIY功能、黑胶播放界面设计和“一起听”功能，都被拿走借鉴，直言QQ音乐是“剽窃式创新”“借鉴式创意”“跟随式更新”。
互联网产品的功能 ​",1022,2024-11-27,深度,https://weibo.com/5105263982152831/P2cWi9235,"https://tvax4.sinaimg.cn/crop.0.0.800.800.180/006zCGJCly8gdi6fd0wdrj30m80m8aam.jpg?KID=imgbed,tva&Expires=1733035640&ssig=ApyBk1jnmp",每日人物,https://weibo.com/u/6023189492,0
5106099592106139,314,30,20,未知,"#多所学校曾发布让物理老师占课视频#【“学生强行让物理老师占体育课”？记者调查：多校发过情节雷同视频，有学校称是“品宣部做的宣传”】#让物理老师占课视频多为学校品宣部发布# 日前，一段“两个学生架着物理老师入教室要求强占体育课，物理老师一脸无奈”的视频引发网友热议并登上热搜。
11月29日 ​",994,2024-11-29,深度,https://weibo.com/5106099592106139/P2yG38PTZ,"https://tvax4.sinaimg.cn/crop.30.33.954.954.180/001y6PXDly8h8vgd0d8kgj60rr0rrdh002.jpg?KID=imgbed,tva&Expires=1733035640&ssig=aGt37WQmt6",上游新闻,https://weibo.com/u/1420157965,0
5105391358185036,19,0,31,未知,【#律师称学生请假被拦事件可要求赔偿##学生因白事跪求宿管开门为谣言#】家人病危，大学生凌晨欲赶飞机回家，却因宿管员拒绝放行导致错过航班。这起发生在广东高校的事件引发各方关注。日前，广东生态工程职业学院发布情况通报，称该栋宿舍楼的宿管员在事件中确实处理不当、做法生硬，2名宿管员已被调 ​,515,2024-11-27,深度,https://weibo.com/5105391358185036/P2gfJyliI,"https://tvax3.sinaimg.cn/crop.0.0.640.640.180/7c67abf5ly8h8vg6gbb5mj20hs0hs0te.jpg?KID=imgbed,tva&Expires=1733035640&ssig=JWWglyfbsc",法治日报,https://weibo.com/u/2087169013,0
5106140824212496,167,30,87,未知,"【最新披露，骑手真实收入揭晓：北上广深高频骑】

作为中国数字产业发展催生的典型职业，短短十几年间，骑手从业者从零迅速发展至百万量级，不仅成为社会就业的蓄水池，也成为全社会舆论关注的对象。

关于骑手的真实收入情况，11月29日，美团在财报电话会上做了相关披露。

根据美团数据，今年三季度 ​",511,2024-11-29,深度,https://weibo.com/5106140824212496/P2zKyhFRu,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/928aba1ely8h1e8ebi2o3j20u00u0jsj.jpg?KID=imgbed,tva&Expires=1733035640&ssig=xCHlj1WdQ3",电商头条,https://weibo.com/u/2458565150,0
5105353991915660,2,0,3,未知,【#北京一地铁口疑似从建好就没使用#为何封闭？未来能打开吗？】大屯路东站是北京地铁5号线和15号线的一座换乘站，其中5号线的车站2007年启用，15号线车站投入使用距今也已经八年了。市民孙女士向北京交通广播反映，5号线大屯路东站的A2口好像从来没开过。这不仅使得高峰时段少了一个出入口分担客流压 ​,400,2024-11-27,深度,https://weibo.com/5105353991915660/P2fht82lK,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/001UsgyAly8h8vg72hc3xj60u00u0q3s02.jpg?KID=imgbed,tva&Expires=1733035640&ssig=%2FUZd4OfM6h",北京交通广播,https://weibo.com/u/1750344480,0
5106072736760227,7,0,1,北京,相比之下，体积更小的纳米塑料被认为毒性更大，因为它们能够通过肠道和肺部直接进入血液，并从那里进入心脏和脑等器官；还可以侵入单个细胞，并穿过胎盘进入未出生婴儿的身体。科学家正在竞相研究这些塑料颗粒对各种生物系统可能产生的影响。 http://t.cn/A6m5DmKW ​,245,2024-11-29,深度,https://weibo.com/5106072736760227/P2xYJsmDV,"https://tva2.sinaimg.cn/crop.0.0.180.180.180/d1609331jw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1733035640&ssig=rf%2FEOIOyUn",中国科学院高能物理研究所,https://weibo.com/u/3512767281,0
5105579207165882,495,104,74,未知,"【#多地躺平式干部被调查背后#】#如何认定躺平式干部#近日，广东省湛江市麻章区8名“躺平式”干部被调整岗位。当地媒体报道称，麻章区有少数干部存在“躺平心态”，作风拖沓、推诿扯皮、敷衍塞责，严重影响发展进程。何谓“躺平式”干部？

《中国纪检监察报》称，现实中有少数干部不主动担当作为，工 ​",656,2024-11-28,深度,https://weibo.com/5105579207165882/P2l8Iu4aK,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/001N9Ovwly8h8vgj46gr1j60u00u03zp02.jpg?KID=imgbed,tva&Expires=1733035640&ssig=wXO0p30%2BPo",中国新闻周刊,https://weibo.com/u/1642512402,0
5106078734352903,118,6,37,未知,【#新征文物为南京大屠杀再添铁证#】今天，侵华日军南京大屠杀遇难同胞纪念馆举行2024年新征文物史料新闻发布会，侵华日军士兵的战时日记、日本警视厅建筑课课长的调查报告、反映日军“慰安妇”性奴隶制度的照片等重要文物史料入藏纪念馆。这些新征文物史料，记录了南京大屠杀的惨状，详戳↓↓（央视新 ​,305,2024-11-29,深度,https://weibo.com/5106078734352903/P2y8pigo7,"https://tvax3.sinaimg.cn/crop.0.0.478.478.180/008rKb6ply8h8vgdqmh1oj30da0da0t6.jpg?KID=imgbed,tva&Expires=1733035640&ssig=KRN%2BFREkGB",中国军号,https://weibo.com/u/7739029497,0
5103916658461203,5,2,6,未知,【经济日报：#释放银发红利是双赢之举#】银发经济是应人口老龄化消费需求而生的。作为世界上人口最多的国家之一，我国老年人口数量同样位居全球之首。预计到2035年，我国60岁及以上人口将突破4亿人，进入深度老龄社会。银发红利则更多是从激发老年群体为社会发展作贡献的角度出发，对人口老龄化问题进 ​,775,2024-11-23,深度,https://weibo.com/5103916658461203/P1DTbzv91,"https://tvax4.sinaimg.cn/crop.27.29.441.441.180/003jy8y2ly8h8viflxnmuj60dw0dwq3w02.jpg?KID=imgbed,tva&Expires=1733035640&ssig=u4tqtbDnF%2B",经济日报,https://weibo.com/u/3037284894,0
5106524317814118,52,20,16,未知,【浙大最高奖学金获得者遭质疑，#本科生跨专业与教授母亲合发论文#】#论文发表该不该有相应回避制度#最近，浙江大学公布了该校2024年竺可桢奖学金获得者名单。该奖是浙大最高层次的奖学金，每年仅有12名研究生和12名本科生能够获此殊荣。在获奖名单公布后，来自浙大环境与资源学院农业资源与环境专业的 ​,1115,2024-11-30,深度,https://weibo.com/5106524317814118/P2JJ5wMOa,"https://tvax4.sinaimg.cn/crop.0.0.512.512.180/001MXawKly8h8vhd5hnl7j60e80e8dgh02.jpg?KID=imgbed,tva&Expires=1733035640&ssig=xu9WRJNOIw",南方周末,https://weibo.com/u/1639498782,0
5104547367754318,50,32,5,未知,#当地回应警察踢打学生牵出校园霸凌#【派出所副所长踢打学生牵出案中案！教育部门回应校园霸凌传闻】#固原市教育局回应#11月24日，宁夏固原警方对近日引起关注的“固原市一派出所执法人员殴打小学生”事件发布通报称，涉事执法人员、当地一派出所副所长王某，已受到撤销行政职务的处分。因通报中提及王 ​,477,2024-11-25,深度,https://weibo.com/5104547367754318/P1UiswxfE,"https://tvax2.sinaimg.cn/crop.0.0.996.996.180/75b52ed2ly8gdi75k0t6gj20ro0ro0tp.jpg?KID=imgbed,tva&Expires=1733035640&ssig=G%2FMABk7wpW",网易新闻客户端,https://weibo.com/u/1974808274,0
5106133456652639,195,34,23,未知,"【#重庆养殖场偷排粪便水污染村民水源#】#村民举报养殖场排污3年没解决# “上游养殖场偷排粪便污水，把我们祖祖辈辈饮用的溪水污染了，严重时二三十米外就能闻到臭味……”重庆市酉阳县车田乡车田村村民张亮说，最近几年，“水”成了村民们最头疼的事情。
车田村位于酉阳东部，山水资源丰富，村民们的 ​",655,2024-11-29,深度,https://weibo.com/5106133456652639/P2zyFrUED,"https://tvax2.sinaimg.cn/crop.0.0.1056.1056.180/0028HfYDly8hsvtvjaqe6j60tc0tct9h02.jpg?KID=imgbed,tva&Expires=1733035642&ssig=pCWrsPKfob",津云新闻,https://weibo.com/u/1960785875,0
